File name;Copyright;Copyright CERN;Already CERN SPDX;Copyright added;Oldest year;Copyright line read
./board/svec/xwrc_board_svec.vhd;YES;YES;YES;NO;2017;-- SPDX-FileCopyrightText: 2017 CERN (home.cern)
./board/svec/wr_svec_pkg.vhd;YES;YES;YES;NO;2017;-- SPDX-FileCopyrightText: 2017 CERN (home.cern)
./board/svec/wrc_board_svec.vhd;YES;YES;YES;NO;2017;-- SPDX-FileCopyrightText: 2017 CERN (home.cern)
./board/fasec/xwrc_board_fasec.vhd;YES;YES;YES;NO;2017;-- SPDX-FileCopyrightText: 2017 CERN (home.cern)
./board/fasec/wrc_board_fasec.vhd;YES;YES;YES;NO;2017;-- SPDX-FileCopyrightText: 2017 CERN (home.cern)
./board/fasec/wr_fasec_pkg.vhd;YES;YES;YES;NO;2017;-- SPDX-FileCopyrightText: 2017 CERN (home.cern)
./board/diot-sb/wrc_board_diot_simple.vhd;YES;YES;YES;NO;2021;-- SPDX-FileCopyrightText: 2021 CERN (home.cern)
./board/cute/wr_cute_pkg.vhd;YES;YES;YES;NO;2017;-- SPDX-FileCopyrightText: 2017 CERN (home.cern)
./board/cute/xwrc_board_cute.vhd;YES;YES;YES;NO;2017;-- SPDX-FileCopyrightText: 2017 CERN (home.cern)
./board/cute/oserdes_4_to_1.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./board/clbv2/xwrc_board_clbv2.vhd;YES;NO;NO;NO;2017;-- SPDX-FileCopyrightText: 2024 Nikhef (www.nikhef.nl/en/)
./board/clbv2/wrc_board_clbv2.vhd;YES;NO;NO;NO;2017;-- SPDX-FileCopyrightText: 2017 Nikhef (www.nikhef.nl/en/)
./board/clbv2/wr_clbv2_pkg.vhd;YES;NO;NO;NO;2017;-- SPDX-FileCopyrightText: 2017 Nikhef (www.nikhef.nl/en/)
./board/common/xwrc_board_common.vhd;YES;YES;YES;NO;2017;-- SPDX-FileCopyrightText: 2017 CERN (home.cern)
./board/common/wr_board_pkg.vhd;YES;YES;YES;NO;2017;-- SPDX-FileCopyrightText: 2017 CERN (home.cern)
./board/clbv3/xwrc_board_clbv3.vhd;YES;NO;NO;NO;2017;-- SPDX-FileCopyrightText: 2017 Nikhef (www.nikhef.nl/en/)
./board/clbv3/wr_clbv3_pkg.vhd;YES;NO;NO;NO;2017;-- SPDX-FileCopyrightText: 2017 Nikhef (www.nikhef.nl/en/)
./board/clbv3/wrc_board_clbv3.vhd;YES;NO;NO;NO;2017;-- SPDX-FileCopyrightText: 2017 Nikhef (www.nikhef.nl/en/)
./board/clbv4/xwrc_board_clbv4.vhd;YES;NO;NO;NO;2019;-- SPDX-FileCopyrightText: 2024 Nikhef (www.nikhef.nl/en/)
./board/clbv4/wrc_board_clbv4.vhd;YES;NO;NO;NO;2019;-- SPDX-FileCopyrightText: 2019 Nikhef (www.nikhef.nl/en/)
./board/clbv4/wr_clbv4_pkg.vhd;YES;NO;NO;NO;2017;-- SPDX-FileCopyrightText: 2017 Nikhef (www.nikhef.nl/en/)
./board/spec/xwrc_board_spec.vhd;YES;YES;YES;NO;2017;-- SPDX-FileCopyrightText: 2017 CERN (home.cern)
./board/spec/wr_spec_pkg.vhd;YES;YES;YES;NO;2017;-- SPDX-FileCopyrightText: 2017 CERN (home.cern)
./board/spec/wrc_board_spec.vhd;YES;YES;YES;NO;2017;-- SPDX-FileCopyrightText: 2017 CERN (home.cern)
./board/vfchd/wrc_board_vfchd.vhd;YES;YES;YES;NO;2016;-- SPDX-FileCopyrightText: 2016 CERN (home.cern)
./board/vfchd/wr_vfchd_pkg.vhd;YES;YES;YES;NO;2016;-- SPDX-FileCopyrightText: 2016 CERN (home.cern)
./board/vfchd/sfp_i2c_adapter.vhd;YES;YES;YES;NO;2016;-- SPDX-FileCopyrightText: 2016 CERN (home.cern)
./board/vfchd/xwrc_board_vfchd.vhd;YES;YES;YES;NO;2016;-- SPDX-FileCopyrightText: 2016 CERN (home.cern)
./testbench/top_level/gn4124_bfm/textutil.vhd;YES;YES;YES;NO;1993;-- SPDX-FileCopyrightText: 1993 CERN (home.cern)
./testbench/top_level/gn4124_bfm/util.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./testbench/top_level/gn4124_bfm/gn412x_bfm.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./testbench/top_level/gn4124_bfm/mem_model.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./testbench/dac/serial_dac856x_tb.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./testbench/wr_streamers/streamers-on-spec_trigger-distribution/synthesis_descriptor.vhd;YES;YES;YES;NO;2019;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/wr_endpoint/ep_clock_alignment_fifo.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/ep_rx_pcs_16bit.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/endpoint_private_pkg.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/ep_sync_detect_16bit.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_endpoint/ep_rx_buffer.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_endpoint/ep_registers_pkg.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/wr_endpoint/ep_tx_vlan_unit.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wr_endpoint/ep_rx_vlan_unit.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./modules/wr_endpoint/ep_rtu_header_extract.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wr_endpoint/ep_packet_filter.vhd;YES;YES;YES;NO;2000;-- SPDX-FileCopyrightText: 2000 CERN (home.cern)
./modules/wr_endpoint/ep_tx_framer.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/ep_rx_wb_master.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/ep_rx_crc_size_check.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./modules/wr_endpoint/ep_rx_path.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/ep_autonegotiation.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/ep_leds_controller.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wr_endpoint/ep_sync_detect.vhd;YES;YES;YES;NO;2008;-- SPDX-FileCopyrightText: 2008 CERN (home.cern)
./modules/wr_endpoint/ep_tx_pcs_8bit.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/ep_tx_crc_inserter.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/ep_tx_inject_ctrl.vhd;YES;YES;YES;NO;2014;-- SPDX-FileCopyrightText: 2014 CERN (home.cern)
./modules/wr_endpoint/ep_rmon_counters.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/ep_tx_path.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/ep_tx_packet_injection.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wr_endpoint/ep_tx_pcs_16bit.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/ep_rx_oob_insert.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./modules/wr_endpoint/ep_rx_status_reg_insert.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./modules/wr_endpoint/ep_flow_control.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/ep_1000basex_pcs.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/ep_rx_early_address_match.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./modules/wr_endpoint/ep_ts_counter.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/ep_rx_bypass_queue.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/ep_crc32_pkg.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wr_endpoint/ep_tx_header_processor.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/wr_endpoint.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_endpoint/endpoint_pkg.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_endpoint/xwr_endpoint.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_endpoint/ep_rx_pcs_8bit.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_endpoint/ep_mdio_regs.vhd;YES;YES;YES;NO;2023;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/wr_endpoint/ep_wishbone_controller.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/wr_endpoint/ep_timestamping_unit.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_sit5359_interface/wr_sit5359_interface.vhd;YES;YES;YES;NO;2013;-- SPDX-FileCopyrightText: 2013 CERN (home.cern)
./modules/wr_sit5359_interface/sit5359_if_wb.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/wr_sit5359_interface/sit5359_regs_pkg.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/wr_sit5359_interface/xwr_sit5359_interface.vhd;YES;YES;YES;NO;2013;-- SPDX-FileCopyrightText: 2013 CERN (home.cern)
./modules/wr_nic/xwr_nic.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wr_nic/nic_bw_throttling.vhd;YES;YES;YES;NO;2016;-- SPDX-FileCopyrightText: 2016 CERN (home.cern)
./modules/wr_nic/nic_tx_fsm.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_nic/nic_constants_pkg.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_nic/nic_elastic_buffer.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wr_nic/nic_rx_fsm.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_nic/wr_nic_wrapper.vhd;YES;YES;YES;NO;2019;-- SPDX-FileCopyrightText: 2019 CERN (home.cern)
./modules/wr_nic/wr_nic.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wr_nic/nic_wishbone_slave.vhd;YES;YES;YES;NO;2016;-- SPDX-FileCopyrightText: 2016 CERN (home.cern)
./modules/wr_nic/nic_wbgen2_pkg.vhd;YES;YES;YES;NO;2016;-- SPDX-FileCopyrightText: 2016 CERN (home.cern)
./modules/wr_nic/wr_nic_wrapper_pkg.vhd;YES;YES;YES;NO;2019;-- SPDX-FileCopyrightText: 2019 CERN (home.cern)
./modules/wr_nic/nic_descriptors_pkg.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_nic/nic_descriptor_manager.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_nic/nic_buffer.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_pps_gen/wr_pps_gen.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_pps_gen/xwr_pps_gen.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_pps_gen/pps_gen_wb.vhd;YES;YES;YES;NO;2019;-- SPDX-FileCopyrightText: 2019 CERN (home.cern)
./modules/wr_dacs/cute_serial_dac.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_dacs/serial_dac856x.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/wr_dacs/spec_serial_dac.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_dacs/cute_serial_dac_arb.vhd;YES;YES;YES;NO;2018;-- SPDX-FileCopyrightText: 2018 CERN (home.cern)
./modules/wr_dacs/spec_serial_dac_arb.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./modules/wr_dacs/wrc_dac_dithering.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wrc_core/wrc_cpu_csr_wb.vhd;YES;YES;YES;NO;2021;-- SPDX-FileCopyrightText: 2021 CERN (home.cern)
./modules/wrc_core/wrc_diags_dpram.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./modules/wrc_core/wrc_syscon_wb.vhd;YES;YES;YES;NO;2023;-- SPDX-FileCopyrightText: 2023 CERN (home.cern)
./modules/wrc_core/xwr_core.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./modules/wrc_core/wrc_urv_wrapper.vhd;YES;YES;YES;NO;2014;-- SPDX-FileCopyrightText: 2014 CERN (home.cern)
./modules/wrc_core/wrc_periph.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./modules/wrc_core/wrc_syscon_pkg.vhd;YES;YES;YES;NO;2023;-- SPDX-FileCopyrightText: 2023 CERN (home.cern)
./modules/wrc_core/wrc_cpu_csr_wbgen2_pkg.vhd;YES;YES;YES;NO;2021;-- SPDX-FileCopyrightText: 2021 CERN (home.cern)
./modules/wrc_core/wr_core.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./modules/wrc_core/wrcore_pkg.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./modules/wr_mini_nic/minic_wbgen2_pkg.vhd;YES;YES;YES;NO;2020;-- SPDX-FileCopyrightText: 2020 CERN (home.cern)
./modules/wr_mini_nic/xwr_mini_nic.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_mini_nic/minic_wb_slave.vhd;YES;YES;YES;NO;2020;-- SPDX-FileCopyrightText: 2020 CERN (home.cern)
./modules/wr_mini_nic/minic_packet_buffer.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_mini_nic/wr_mini_nic.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_tbi_phy/enc_8b10b.vhd;NO;NO;NO;NO;2025;
./modules/wr_tbi_phy/wr_tbi_phy.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_tbi_phy/dec_8b10b.vhd;NO;NO;NO;NO;2025;
./modules/wr_tbi_phy/disparity_gen_pkg.vhd;NO;NO;NO;NO;2025;
./modules/fabric/wr_fabric_pkg.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/fabric/xwb_fabric_source.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./modules/fabric/xwrf_reg.vhd;YES;YES;YES;NO;2014;-- SPDX-FileCopyrightText: 2014 CERN (home.cern)
./modules/fabric/xwrf_mux.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./modules/fabric/xwb_fabric_sink.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./modules/fabric/xwrf_loopback/lbk_pkg.vhd;YES;YES;YES;NO;2015;-- SPDX-FileCopyrightText: 2015 CERN (home.cern)
./modules/fabric/xwrf_loopback/lbk_wishbone_controller.vhd;YES;YES;YES;NO;2015;-- SPDX-FileCopyrightText: 2015 CERN (home.cern)
./modules/fabric/xwrf_loopback/wrf_loopback.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/fabric/xwrf_loopback/xwrf_loopback.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/wr_timecodes/utc2bcd.vhd;YES;YES;YES;NO;1970;-- SPDX-FileCopyrightText: 1970 CERN (home.cern)
./modules/wr_timecodes/hex2bcd.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wr_timecodes/utc_timecode.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wr_timecodes/timecode_regs.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/wr_timecodes/wr_timecode_pkg.vhd;YES;YES;YES;NO;1970;-- SPDX-FileCopyrightText: 1970 CERN (home.cern)
./modules/wr_timecodes/wr_timecodes.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wr_si57x_interface/xwr_si57x_interface.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_si57x_interface/si570_if_wb.vhd;YES;YES;YES;NO;2021;-- SPDX-FileCopyrightText: 2021 CERN (home.cern)
./modules/wr_si57x_interface/si570_if_wbgen2_pkg.vhd;YES;YES;YES;NO;2021;-- SPDX-FileCopyrightText: 2021 CERN (home.cern)
./modules/wr_si57x_interface/wr_si57x_interface.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_auxclk_gen/xwr_auxclk_gen.vhd;YES;YES;YES;NO;2014;-- SPDX-FileCopyrightText: 2014 CERN (home.cern)
./modules/wr_auxclk_gen/auxclk_regs.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/timing/pulse_stamper_sync.vhd;YES;YES;YES;NO;2019;-- SPDX-FileCopyrightText: 2019 CERN (home.cern)
./modules/timing/dmtd_with_deglitcher.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/timing/pulse_stamper.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/timing/multi_dmtd_with_deglitcher.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./modules/timing/hpll_period_detect.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/timing/dmtd_sampler.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/timing/pulse_gen.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/timing/dmtd_phase_meas.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./modules/wr_irig/xwr_irig_slave.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wr_irig/wr_irig_master.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wr_irig/wr_irig_slave.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wr_irig/irig_slave_regs.vhd;YES;YES;YES;NO;2024;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/wr_nmea/xwr_nmea_master.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wr_nmea/nmea_master_regs.vhd;YES;YES;YES;NO;2024;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/wr_nmea/wr_nmea_master.vhd;YES;YES;YES;NO;1996;-- SPDX-FileCopyrightText: 1996 CERN (home.cern)
./modules/wr_txtsu/wr_txtsu_wb.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wr_txtsu/xwr_txtsu.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_txtsu/wr_txtsu_pkg.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/wr_tlu/tlu_pkg.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/wr_tlu/tlu_fsm.vhd;YES;NO;NO;NO;2011;-- SPDX-FileCopyrightText: 2011 GSI / Mathias Kreider <m.kreider@gsi.de>
./modules/wr_tlu/tlu_tb.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/wr_tlu/tlu.vhd;YES;NO;NO;NO;2011;-- SPDX-FileCopyrightText: 2011 GSI / Mathias Kreider <m.kreider@gsi.de>
./modules/wr_softpll_ng/spll_wb_slave.vhd;YES;YES;YES;NO;2023;-- SPDX-FileCopyrightText: 2023 CERN (home.cern)
./modules/wr_softpll_ng/xwr_softpll_ng.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./modules/wr_softpll_ng/spll_bangbang_pd.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_softpll_ng/wr_softpll_ng.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./modules/wr_softpll_ng/spll_period_detect.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./modules/wr_softpll_ng/softpll_pkg.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/wr_softpll_ng/spll_wbgen2_pkg.vhd;YES;YES;YES;NO;2023;-- SPDX-FileCopyrightText: 2023 CERN (home.cern)
./modules/wr_softpll_ng/spll_aligner.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./modules/wr_flash/wr_mac_flash.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./modules/wr_eca/eca_fifo.vhd;YES;NO;NO;NO;2013;-- SPDX-FileCopyrightText: 2013 GSI / Wesley W. Terpstra <w.terpstra@gsi.de>
./modules/wr_eca/eca_msi.vhd;YES;NO;NO;NO;2013;-- SPDX-FileCopyrightText: 2013 GSI / Wesley W. Terpstra <w.terpstra@gsi.de>
./modules/wr_eca/eca_compact_tb.vhd;YES;NO;NO;NO;2015;--! Copyright (C) 2015 GSI Helmholtz Centre for Heavy Ion Research GmbH 
./modules/wr_eca/eca_auto.vhd;YES;NO;NO;NO;1970;-- SPDX-FileCopyrightText: 2016 GSI / Wesley W. Terpstra <w.terpstra@gsi.de>
./modules/wr_eca/eca_bitonic.vhd;YES;NO;NO;NO;2013;-- SPDX-FileCopyrightText: 2013 GSI / Wesley W. Terpstra <w.terpstra@gsi.de>
./modules/wr_eca/eca_tdp.vhd;YES;NO;NO;NO;2013;-- SPDX-FileCopyrightText: 2013 GSI / Wesley W. Terpstra <w.terpstra@gsi.de>
./modules/wr_eca/eca_tag_channel.vhd;YES;NO;NO;NO;2013;-- SPDX-FileCopyrightText: 2013 GSI / Wesley W. Terpstra <w.terpstra@gsi.de>
./modules/wr_eca/eca_wb_event.vhd;YES;NO;NO;NO;2013;-- SPDX-FileCopyrightText: 2013 GSI / Wesley W. Terpstra <w.terpstra@gsi.de>
./modules/wr_eca/eca_internals_pkg.vhd;YES;NO;NO;NO;2013;-- SPDX-FileCopyrightText: 2013 GSI / Wesley W. Terpstra <w.terpstra@gsi.de>
./modules/wr_eca/eca_piso_fifo_tb.vhd;YES;NO;NO;NO;2015;--! Copyright (C) 2015 GSI Helmholtz Centre for Heavy Ion Research GmbH 
./modules/wr_eca/eca_queue.vhd;YES;NO;NO;NO;2013;--! Copyright (C) 2013 GSI Helmholtz Centre for Heavy Ion Research GmbH 
./modules/wr_eca/eca_walker.vhd;YES;NO;NO;NO;2013;--! Copyright (C) 2013 GSI Helmholtz Centre for Heavy Ion Research GmbH 
./modules/wr_eca/eca_piso_fifo.vhd;YES;NO;NO;NO;2013;-- SPDX-FileCopyrightText: 2013 GSI / Wesley W. Terpstra <w.terpstra@gsi.de>
./modules/wr_eca/eca_fifo_tb.vhd;YES;NO;NO;NO;2015;-- SPDX-FileCopyrightText: 2015 GSI / Wesley W. Terpstra <w.terpstra@gsi.de>
./modules/wr_eca/eca_sdp.vhd;YES;NO;NO;NO;2013;-- SPDX-FileCopyrightText: 2013 GSI / Wesley W. Terpstra <w.terpstra@gsi.de>
./modules/wr_eca/eca_offset.vhd;YES;NO;NO;NO;2013;-- SPDX-FileCopyrightText: 2013 GSI / Wesley W. Terpstra <w.terpstra@gsi.de>
./modules/wr_eca/eca_free_tb.vhd;YES;NO;NO;NO;2015;-- SPDX-FileCopyrightText: 2015 GSI / Wesley W. Terpstra <w.terpstra@gsi.de>
./modules/wr_eca/eca_adder.vhd;YES;NO;NO;NO;2013;-- SPDX-FileCopyrightText: 2013 GSI / Wesley W. Terpstra <w.terpstra@gsi.de>
./modules/wr_eca/eca_rmw.vhd;YES;NO;NO;NO;2015;-- SPDX-FileCopyrightText: 2015 GSI / Wesley W. Terpstra <w.terpstra@gsi.de>
./modules/wr_eca/eca_free.vhd;YES;NO;NO;NO;2013;-- SPDX-FileCopyrightText: 2013 GSI / Wesley W. Terpstra <w.terpstra@gsi.de>
./modules/wr_eca/eca_auto_pkg.vhd;YES;NO;NO;NO;1970;-- SPDX-FileCopyrightText: 2016 GSI / Wesley W. Terpstra <w.terpstra@gsi.de>
